ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr13,112590000,112600000,chr13,112650000,112660000,17.5
chr17,47010000,47020000,chr17,47020000,47030000,17.5
chr1,173840000,173850000,chr1,173890000,173900000,17.5
chr10,67700000,67710000,chr10,67740000,67750000,17.5
chr3,126290000,126300000,chr3,126360000,126370000,17.0
chr10,67560000,67570000,chr10,67600000,67610000,17.0
chr8,26380000,26390000,chr8,26710000,26720000,17.0
chr12,88140000,88150000,chr12,88230000,88240000,17.0
chr7,31320000,31330000,chr7,31330000,31340000,17.0
chr6,145290000,145300000,chr6,145300000,145310000,17.0
chr10,18730000,18740000,chr10,18820000,18830000,17.0
chr1,146120000,146130000,chr1,146150000,146160000,17.0
chr12,81900000,81910000,chr12,81910000,81920000,17.0
chr6,120030000,120040000,chr6,120070000,120080000,17.0
chr6,125160000,125170000,chr6,125170000,125180000,17.0
chr7,82800000,82810000,chr7,82830000,82840000,17.0
chr13,112580000,112590000,chr13,112650000,112660000,17.0
chr13,30880000,30890000,chr13,30920000,30930000,17.0
chr10,13800000,13810000,chr10,13830000,13840000,17.0
chr15,27570000,27580000,chr15,27590000,27600000,17.0
chr17,36130000,36140000,chr17,36150000,36160000,17.0
chr15,80540000,80550000,chr15,80570000,80580000,17.0
chr11,95240000,95250000,chr11,95270000,95280000,17.0
chr9,32400000,32410000,chr9,32510000,32520000,16.5
chr10,18830000,18840000,chr10,18890000,18900000,16.5
chr6,125170000,125180000,chr6,125210000,125220000,16.5
chr3,51430000,51440000,chr3,51450000,51460000,16.5
chr9,100960000,100970000,chr9,100970000,100980000,16.5
chr8,108270000,108280000,chr8,108280000,108290000,16.5
chr11,106520000,106530000,chr11,106610000,106620000,16.5
chr19,29260000,29270000,chr19,29320000,29330000,16.5
chr9,114320000,114330000,chr9,114350000,114360000,16.5
chr13,43850000,43860000,chr13,43860000,43870000,16.5
chr8,96970000,96980000,chr8,96980000,96990000,16.5
chr9,44340000,44350000,chr9,44370000,44380000,16.5
chr16,75850000,75860000,chr16,75890000,75900000,16.5
chr3,79050000,79060000,chr3,79070000,79080000,16.5
chr3,115370000,115380000,chr3,115500000,115510000,16.5
chr10,117350000,117360000,chr10,117380000,117390000,16.5
chr11,51780000,51790000,chr11,51810000,51820000,16.5
chr10,18780000,18790000,chr10,19220000,19230000,16.5
chr7,75400000,75410000,chr7,75420000,75430000,16.5
chr1,53860000,53870000,chr1,53900000,53910000,16.0
chr19,53510000,53520000,chr19,53600000,53610000,16.0
chr4,116870000,116880000,chr4,116880000,116890000,16.0
chr4,149930000,149940000,chr4,149960000,149970000,16.0
chr15,80570000,80580000,chr15,80620000,80630000,16.0
chr13,5770000,5780000,chr13,5840000,5850000,16.0
chr15,76100000,76110000,chr15,76110000,76120000,16.0
chr9,32500000,32510000,chr9,32730000,32740000,16.0
chr11,108100000,108110000,chr11,108130000,108140000,16.0
chr11,106530000,106540000,chr11,106610000,106620000,16.0
chr13,5860000,5870000,chr13,5880000,5890000,15.5
chr13,113070000,113080000,chr13,113210000,113220000,15.5
chr8,26380000,26390000,chr8,26700000,26710000,15.5
chr11,83030000,83040000,chr11,83040000,83050000,15.5
chr11,6310000,6320000,chr11,6340000,6350000,15.5
chr2,156940000,156950000,chr2,157020000,157030000,15.5
chr2,172820000,172830000,chr2,172900000,172910000,15.5
chr14,79790000,79800000,chr14,79820000,79830000,15.5
chr5,97340000,97350000,chr5,97400000,97410000,15.5
chr9,56170000,56180000,chr9,56260000,56270000,15.5
chr13,112590000,112600000,chr13,112790000,112800000,15.0
chr8,129350000,129360000,chr8,129390000,129400000,15.0
chr7,132630000,132640000,chr7,132680000,132690000,15.0
chr3,137650000,137660000,chr3,137660000,137670000,15.0
chr8,84000000,84010000,chr8,84020000,84030000,15.0
chr16,49810000,49820000,chr16,49850000,49860000,15.0
chr6,31070000,31080000,chr6,31140000,31150000,15.0
chr1,167590000,167600000,chr1,167630000,167640000,15.0
chr1,145650000,145660000,chr1,145850000,145860000,15.0
chr10,12520000,12530000,chr10,12580000,12590000,15.0
chr11,87210000,87220000,chr11,87230000,87240000,15.0
chr1,93940000,93950000,chr1,93960000,93970000,15.0
chr10,18730000,18740000,chr10,18830000,18840000,15.0
chr9,32400000,32410000,chr9,32530000,32540000,15.0
chr5,66320000,66330000,chr5,66340000,66350000,15.0
chr11,118000000,118010000,chr11,118080000,118090000,15.0
chr6,94630000,94640000,chr6,94650000,94660000,15.0
chr6,108450000,108460000,chr6,108500000,108510000,15.0
chr9,66820000,66830000,chr9,66830000,66840000,15.0
chr7,25150000,25160000,chr7,25180000,25190000,15.0
chr19,11430000,11440000,chr19,11590000,11600000,15.0
chr7,82940000,82950000,chr7,82960000,82970000,15.0
chr2,158510000,158520000,chr2,158540000,158550000,15.0
chr3,130720000,130730000,chr3,130810000,130820000,15.0
chr11,106520000,106530000,chr11,106540000,106550000,15.0
chr4,59170000,59180000,chr4,59180000,59190000,15.0
chr10,96040000,96050000,chr10,96070000,96080000,15.0
chr1,130680000,130690000,chr1,130720000,130730000,15.0
chr10,18900000,18910000,chr10,19290000,19300000,15.0
chr9,32400000,32410000,chr9,32500000,32510000,15.0
chr13,105070000,105080000,chr13,105410000,105420000,15.0
chr2,84670000,84680000,chr2,84680000,84690000,15.0
chr6,99350000,99360000,chr6,99380000,99390000,15.0
chr17,26630000,26640000,chr17,26700000,26710000,14.5
chr9,114340000,114350000,chr9,114390000,114400000,14.5
chr3,142150000,142160000,chr3,142280000,142290000,14.5
chr11,4390000,4400000,chr11,4430000,4440000,14.5
chr13,24690000,24700000,chr13,24720000,24730000,14.5
chr3,103590000,103600000,chr3,103660000,103670000,14.5
chr10,19220000,19230000,chr10,19300000,19310000,14.5
chr1,130660000,130670000,chr1,130720000,130730000,14.5
chr13,73840000,73850000,chr13,73850000,73860000,14.5
chr13,23620000,23630000,chr13,23650000,23660000,14.5
chr10,18900000,18910000,chr10,19220000,19230000,14.5
chr3,68930000,68940000,chr3,68960000,68970000,14.5
chr18,56600000,56610000,chr18,56630000,56640000,14.5
chr10,18670000,18680000,chr10,18900000,18910000,14.5
chr1,60930000,60940000,chr1,60990000,61000000,14.5
chr9,32510000,32520000,chr9,32710000,32720000,14.5
chr14,41740000,41750000,chr14,41750000,41760000,14.5
chr8,84020000,84030000,chr8,84080000,84090000,14.5
chr9,32420000,32430000,chr9,32530000,32540000,14.5
chr10,98240000,98250000,chr10,98260000,98270000,14.5
chr17,51970000,51980000,chr17,52040000,52050000,14.5
chr9,32420000,32430000,chr9,32500000,32510000,14.5
chr4,48020000,48030000,chr4,48050000,48060000,14.5
chr6,99580000,99590000,chr6,99590000,99600000,14.5
chr11,108070000,108080000,chr11,108100000,108110000,14.0
chr9,32420000,32430000,chr9,32730000,32740000,14.0
chr1,174050000,174060000,chr1,174070000,174080000,14.0
chr9,32530000,32540000,chr9,32710000,32720000,14.0
chr9,32510000,32520000,chr9,32550000,32560000,14.0
chr13,46780000,46790000,chr13,46830000,46840000,14.0
chr11,106530000,106540000,chr11,106630000,106640000,14.0
chr10,13770000,13780000,chr10,13830000,13840000,14.0
chr5,64880000,64890000,chr5,65190000,65200000,14.0
chr11,107240000,107250000,chr11,107310000,107320000,14.0
chr5,134660000,134670000,chr5,134710000,134720000,14.0
chr14,28180000,28190000,chr14,28210000,28220000,14.0
chr11,104220000,104230000,chr11,104240000,104250000,14.0
chr11,96630000,96640000,chr11,96650000,96660000,14.0
chr10,79440000,79450000,chr10,79480000,79490000,14.0
chr2,172820000,172830000,chr2,172840000,172850000,14.0
chr9,32510000,32520000,chr9,32740000,32750000,14.0
chr3,60210000,60220000,chr3,60270000,60280000,14.0
chr2,30930000,30940000,chr2,30970000,30980000,14.0
chr9,32390000,32400000,chr9,32510000,32520000,14.0
chr13,41460000,41470000,chr13,41470000,41480000,14.0
chr6,99320000,99330000,chr6,99340000,99350000,14.0
chr8,36660000,36670000,chr8,36690000,36700000,14.0
chr7,75400000,75410000,chr7,75430000,75440000,14.0
chr2,22900000,22910000,chr2,22920000,22930000,14.0
chr14,122350000,122360000,chr14,122450000,122460000,14.0
chr1,155330000,155340000,chr1,155340000,155350000,14.0
chr9,65370000,65380000,chr9,65380000,65390000,14.0
chr17,73250000,73260000,chr17,73260000,73270000,14.0
chr3,60270000,60280000,chr3,60320000,60330000,14.0
chr8,125440000,125450000,chr8,125460000,125470000,13.5
chr5,65160000,65170000,chr5,65190000,65200000,13.5
chr5,110530000,110540000,chr5,110560000,110570000,13.5
chr8,125460000,125470000,chr8,125520000,125530000,13.5
chr10,67650000,67660000,chr10,67660000,67670000,13.5
chr13,104920000,104930000,chr13,104930000,104940000,13.5
chr10,96040000,96050000,chr10,96060000,96070000,13.5
chr14,66810000,66820000,chr14,66850000,66860000,13.5
chr11,95210000,95220000,chr11,95240000,95250000,13.5
chr19,11430000,11440000,chr19,11580000,11590000,13.5
chr15,80570000,80580000,chr15,80630000,80640000,13.5
chr17,35390000,35400000,chr17,35430000,35440000,13.5
chr1,36310000,36320000,chr1,36360000,36370000,13.5
chr4,32340000,32350000,chr4,32420000,32430000,13.5
chr8,108260000,108270000,chr8,108280000,108290000,13.5
chr14,79920000,79930000,chr14,79980000,79990000,13.5
chr12,85530000,85540000,chr12,85560000,85570000,13.5
chr1,95930000,95940000,chr1,95970000,95980000,13.5
chr18,62330000,62340000,chr18,62340000,62350000,13.5
chr12,83290000,83300000,chr12,83300000,83310000,13.5
chr9,32600000,32610000,chr9,32710000,32720000,13.5
chr16,49790000,49800000,chr16,49810000,49820000,13.5
chr3,60290000,60300000,chr3,60320000,60330000,13.5
chr10,18820000,18830000,chr10,18880000,18890000,13.5
chr12,88170000,88180000,chr12,88230000,88240000,13.5
chr6,31100000,31110000,chr6,31140000,31150000,13.5
chr10,95830000,95840000,chr10,96050000,96060000,13.5
chr9,44340000,44350000,chr9,44380000,44390000,13.5
chr16,23140000,23150000,chr16,23220000,23230000,13.0
chr6,99340000,99350000,chr6,99380000,99390000,13.0
chr19,11440000,11450000,chr19,11560000,11570000,13.0
chr15,96370000,96380000,chr15,96470000,96480000,13.0
chr1,164470000,164480000,chr1,164480000,164490000,13.0
chr12,88140000,88150000,chr12,88170000,88180000,13.0
chr4,116860000,116870000,chr4,116870000,116880000,13.0
chr1,182280000,182290000,chr1,182330000,182340000,13.0
chr11,46120000,46130000,chr11,46150000,46160000,13.0
chr10,67650000,67660000,chr10,67740000,67750000,13.0
chr13,96660000,96670000,chr13,96730000,96740000,13.0
chr14,66850000,66860000,chr14,66870000,66880000,13.0
chr11,100750000,100760000,chr11,100800000,100810000,13.0
chr10,18730000,18740000,chr10,18880000,18890000,13.0
chr4,40780000,40790000,chr4,40820000,40830000,13.0
chr14,54850000,54860000,chr14,55130000,55140000,13.0
chr8,74860000,74870000,chr8,74880000,74890000,13.0
chr8,84000000,84010000,chr8,84010000,84020000,13.0
chr6,113600000,113610000,chr6,113640000,113650000,13.0
chr10,12530000,12540000,chr10,12580000,12590000,13.0
chr1,167590000,167600000,chr1,167650000,167660000,13.0
chr10,94720000,94730000,chr10,94780000,94790000,13.0
chr8,84080000,84090000,chr8,84220000,84230000,13.0
chr6,94610000,94620000,chr6,94650000,94660000,13.0
chr7,111440000,111450000,chr7,111460000,111470000,13.0
chr6,70750000,70760000,chr6,70770000,70780000,13.0
chr14,28160000,28170000,chr14,28210000,28220000,13.0
chr8,108260000,108270000,chr8,108270000,108280000,13.0
chr15,102300000,102310000,chr15,102340000,102350000,13.0
chr18,75540000,75550000,chr18,75580000,75590000,13.0
chr16,43660000,43670000,chr16,43710000,43720000,12.5
chr4,8720000,8730000,chr4,8760000,8770000,12.5
chr7,16870000,16880000,chr7,16880000,16890000,12.5
chr5,134660000,134670000,chr5,134800000,134810000,12.5
chr15,80540000,80550000,chr15,80620000,80630000,12.5
chr7,52950000,52960000,chr7,52960000,52970000,12.5
chr10,126550000,126560000,chr10,126600000,126610000,12.5
chr10,117300000,117310000,chr10,117380000,117390000,12.5
chr1,53830000,53840000,chr1,53860000,53870000,12.5
chr10,126580000,126590000,chr10,126600000,126610000,12.5
chr9,96250000,96260000,chr9,96290000,96300000,12.5
chr14,54980000,54990000,chr14,55010000,55020000,12.5
chr2,11110000,11120000,chr2,11170000,11180000,12.5
chr12,72070000,72080000,chr12,72140000,72150000,12.5
chr8,129100000,129110000,chr8,129390000,129400000,12.5
chr10,18900000,18910000,chr10,19210000,19220000,12.5
chr13,23780000,23790000,chr13,23790000,23800000,12.5
chr2,164280000,164290000,chr2,164340000,164350000,12.5
chr12,85530000,85540000,chr12,85580000,85590000,12.5
chr17,73450000,73460000,chr17,73510000,73520000,12.5
chr17,51950000,51960000,chr17,52300000,52310000,12.5
chr7,111460000,111470000,chr7,111500000,111510000,12.5
chr2,172210000,172220000,chr2,172260000,172270000,12.5
chr1,182180000,182190000,chr1,182330000,182340000,12.5
chr9,32420000,32430000,chr9,32450000,32460000,12.5
chr7,109410000,109420000,chr7,109480000,109490000,12.5
chr7,80660000,80670000,chr7,80760000,80770000,12.5
chr9,32390000,32400000,chr9,32500000,32510000,12.0
chr9,32390000,32400000,chr9,32730000,32740000,12.0
chr15,96420000,96430000,chr15,96460000,96470000,12.0
chr6,98940000,98950000,chr6,99000000,99010000,12.0
chr4,98050000,98060000,chr4,98100000,98110000,12.0
chr15,102280000,102290000,chr15,102300000,102310000,12.0
chr7,29570000,29580000,chr7,29650000,29660000,12.0
chr14,54840000,54850000,chr14,55130000,55140000,12.0
chr15,96420000,96430000,chr15,96470000,96480000,12.0
chr1,146090000,146100000,chr1,146150000,146160000,12.0
chr13,85570000,85580000,chr13,85640000,85650000,12.0
chr19,11500000,11510000,chr19,11550000,11560000,12.0
chr6,108450000,108460000,chr6,108490000,108500000,12.0
chr10,18670000,18680000,chr10,18780000,18790000,12.0
chr11,46150000,46160000,chr11,46180000,46190000,12.0
chr15,27850000,27860000,chr15,27950000,27960000,12.0
chr1,173850000,173860000,chr1,173890000,173900000,12.0
chr19,11440000,11450000,chr19,11500000,11510000,12.0
chr10,95830000,95840000,chr10,96060000,96070000,12.0
chr8,84020000,84030000,chr8,84290000,84300000,12.0
chr8,84020000,84030000,chr8,84220000,84230000,12.0
chr9,88220000,88230000,chr9,88250000,88260000,12.0
chr2,62190000,62200000,chr2,62230000,62240000,11.5
chr7,25150000,25160000,chr7,25240000,25250000,11.5
chr8,84010000,84020000,chr8,84290000,84300000,11.5
chr7,80660000,80670000,chr7,80690000,80700000,11.5
chr6,108240000,108250000,chr6,108250000,108260000,11.5
chr13,5800000,5810000,chr13,5860000,5870000,11.5
chr9,32390000,32400000,chr9,32710000,32720000,11.5
chr13,5770000,5780000,chr13,5860000,5870000,11.5
chr6,99200000,99210000,chr6,99380000,99390000,11.5
chr4,59290000,59300000,chr4,59340000,59350000,11.5
chr10,18780000,18790000,chr10,19290000,19300000,11.5
chr12,70460000,70470000,chr12,70480000,70490000,11.5
chr6,129190000,129200000,chr6,129230000,129240000,11.5
chr12,74720000,74730000,chr12,74790000,74800000,11.5
chr17,29400000,29410000,chr17,29620000,29630000,11.5
chr15,102230000,102240000,chr15,102250000,102260000,11.5
chr10,13760000,13770000,chr10,13830000,13840000,11.5
chr11,45660000,45670000,chr11,45680000,45690000,11.5
chr16,52140000,52150000,chr16,52180000,52190000,11.5
chr2,3570000,3580000,chr2,3640000,3650000,11.5
chr5,63140000,63150000,chr5,63240000,63250000,11.5
chr19,11500000,11510000,chr19,11560000,11570000,11.5
chr17,73260000,73270000,chr17,73510000,73520000,11.5
chr7,108450000,108460000,chr7,108520000,108530000,11.5
chr6,125170000,125180000,chr6,125190000,125200000,11.5
chr19,41400000,41410000,chr19,41420000,41430000,11.5
chr9,32450000,32460000,chr9,32500000,32510000,11.5
chr3,68770000,68780000,chr3,68800000,68810000,11.0
chr12,86710000,86720000,chr12,86780000,86790000,11.0
chr3,130410000,130420000,chr3,130430000,130440000,11.0
chr1,69590000,69600000,chr1,69640000,69650000,11.0
chr1,69590000,69600000,chr1,69650000,69660000,11.0
chr10,57820000,57830000,chr10,57840000,57850000,11.0
chr1,175520000,175530000,chr1,175530000,175540000,11.0
chr6,83360000,83370000,chr6,83450000,83460000,11.0
chr19,11440000,11450000,chr19,11550000,11560000,11.0
chr9,96250000,96260000,chr9,96300000,96310000,11.0
chr1,60950000,60960000,chr1,60990000,61000000,11.0
chr10,96060000,96070000,chr10,96080000,96090000,11.0
chr11,118000000,118010000,chr11,118090000,118100000,11.0
chr6,31060000,31070000,chr6,31130000,31140000,11.0
chr14,17000000,17010000,chr14,17020000,17030000,11.0
chr9,32390000,32400000,chr9,32530000,32540000,11.0
chr3,106740000,106750000,chr3,106760000,106770000,11.0
chr9,32600000,32610000,chr9,32730000,32740000,11.0
chr10,117350000,117360000,chr10,117390000,117400000,11.0
chr1,60810000,60820000,chr1,60960000,60970000,11.0
chr6,87780000,87790000,chr6,87830000,87840000,11.0
chr15,72960000,72970000,chr15,72990000,73000000,11.0
chr1,140040000,140050000,chr1,140200000,140210000,11.0
chr11,87210000,87220000,chr11,87240000,87250000,10.5
chr9,96790000,96800000,chr9,96830000,96840000,10.5
chr17,73280000,73290000,chr17,73510000,73520000,10.5
chr10,13680000,13690000,chr10,13830000,13840000,10.5
chr10,128130000,128140000,chr10,128180000,128190000,10.5
chr11,108070000,108080000,chr11,108130000,108140000,10.5
chr5,63140000,63150000,chr5,63200000,63210000,10.5
chr6,99210000,99220000,chr6,99380000,99390000,10.5
chr16,19950000,19960000,chr16,19980000,19990000,10.5
chr9,32730000,32740000,chr9,32860000,32870000,10.5
chr1,53850000,53860000,chr1,53930000,53940000,10.5
chr4,149910000,149920000,chr4,149960000,149970000,10.5
chr18,35010000,35020000,chr18,35090000,35100000,10.5
chr9,32840000,32850000,chr9,32860000,32870000,10.5
chr14,122400000,122410000,chr14,122450000,122460000,10.5
chr4,59290000,59300000,chr4,59330000,59340000,10.5
chr17,35180000,35190000,chr17,35220000,35230000,10.5
chr2,11110000,11120000,chr2,11560000,11570000,10.5
chr10,18630000,18640000,chr10,18900000,18910000,10.5
chr6,65590000,65600000,chr6,65610000,65620000,10.5
chr10,98200000,98210000,chr10,98340000,98350000,10.5
chr10,98200000,98210000,chr10,98260000,98270000,10.5
chr2,128120000,128130000,chr2,128210000,128220000,10.5
chr9,32550000,32560000,chr9,32730000,32740000,10.5
chr9,54430000,54440000,chr9,54460000,54470000,10.5
chr9,114320000,114330000,chr9,114360000,114370000,10.5
chr5,20910000,20920000,chr5,20930000,20940000,10.5
chr2,128120000,128130000,chr2,128200000,128210000,10.5
chr16,49850000,49860000,chr16,49880000,49890000,10.5
