ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr19,4120000,4130000,chr19,4190000,4200000,17.0
chr4,6860000,6870000,chr4,6900000,6910000,17.0
chr5,73640000,73650000,chr5,73670000,73680000,17.0
chr9,107930000,107940000,chr9,107950000,107960000,17.0
chr10,20950000,20960000,chr10,20970000,20980000,16.5
chr17,30110000,30120000,chr17,30120000,30130000,16.5
chr1,40460000,40470000,chr1,40470000,40480000,16.5
chr1,108510000,108520000,chr1,108540000,108550000,16.5
chr17,80530000,80540000,chr17,80570000,80580000,16.5
chr7,134710000,134720000,chr7,134730000,134740000,16.5
chr1,108460000,108470000,chr1,108510000,108520000,16.5
chr1,80630000,80640000,chr1,80660000,80670000,16.5
chr7,151000000,151010000,chr7,151010000,151020000,16.5
chr6,31120000,31130000,chr6,31150000,31160000,16.5
chr2,61400000,61410000,chr2,61410000,61420000,16.5
chr8,129450000,129460000,chr8,129460000,129470000,16.5
chr5,34510000,34520000,chr5,34530000,34540000,16.5
chr12,102230000,102240000,chr12,102260000,102270000,16.5
chr14,122320000,122330000,chr14,122460000,122470000,16.5
chr1,185810000,185820000,chr1,185850000,185860000,16.5
chr13,51880000,51890000,chr13,51900000,51910000,16.5
chr11,90080000,90090000,chr11,90100000,90110000,16.5
chr2,75490000,75500000,chr2,75540000,75550000,16.5
chr7,19730000,19740000,chr7,19740000,19750000,16.5
chr16,50730000,50740000,chr16,50740000,50750000,16.5
chr1,184450000,184460000,chr1,184460000,184470000,16.5
chr7,28230000,28240000,chr7,28270000,28280000,16.5
chr14,20780000,20790000,chr14,20800000,20810000,16.5
chr3,63770000,63780000,chr3,63780000,63790000,16.5
chr7,80700000,80710000,chr7,80730000,80740000,16.5
chr13,51840000,51850000,chr13,51890000,51900000,16.5
chr19,12640000,12650000,chr19,12660000,12670000,16.0
chr5,30550000,30560000,chr5,30560000,30570000,16.0
chr19,12590000,12600000,chr19,12660000,12670000,16.0
chr8,75070000,75080000,chr8,75090000,75100000,16.0
chr19,34310000,34320000,chr19,34320000,34330000,16.0
chr19,5380000,5390000,chr19,5400000,5410000,16.0
chr1,60940000,60950000,chr1,60970000,60980000,16.0
chr14,122320000,122330000,chr14,122340000,122350000,16.0
chr12,74700000,74710000,chr12,74810000,74820000,16.0
chr19,47940000,47950000,chr19,47950000,47960000,16.0
chr12,102240000,102250000,chr12,102260000,102270000,16.0
chr19,8860000,8870000,chr19,8890000,8900000,16.0
chr19,44320000,44330000,chr19,44360000,44370000,16.0
chr12,74980000,74990000,chr12,75000000,75010000,16.0
chr1,140020000,140030000,chr1,140080000,140090000,16.0
chr16,46000000,46010000,chr16,46020000,46030000,16.0
chr6,28420000,28430000,chr6,28430000,28440000,16.0
chr10,80750000,80760000,chr10,80780000,80790000,16.0
chr10,80260000,80270000,chr10,80280000,80290000,16.0
chr1,173740000,173750000,chr1,173750000,173760000,16.0
chr17,30650000,30660000,chr17,30660000,30670000,16.0
chr3,52430000,52440000,chr3,52440000,52450000,16.0
chr10,12560000,12570000,chr10,12590000,12600000,16.0
chr16,49930000,49940000,chr16,49970000,49980000,16.0
chr15,66650000,66660000,chr15,66680000,66690000,16.0
chr5,116470000,116480000,chr5,116480000,116490000,16.0
chr10,96090000,96100000,chr10,96150000,96160000,16.0
chr15,98760000,98770000,chr15,98780000,98790000,16.0
chr16,22440000,22450000,chr16,22460000,22470000,16.0
chr5,31180000,31190000,chr5,31190000,31200000,16.0
chr4,6820000,6830000,chr4,6850000,6860000,16.0
chr11,61440000,61450000,chr11,61450000,61460000,16.0
chr1,60920000,60930000,chr1,60970000,60980000,15.5
chr2,166830000,166840000,chr2,166840000,166850000,15.5
chr7,52240000,52250000,chr7,52270000,52280000,15.5
chr11,98330000,98340000,chr11,98410000,98420000,15.5
chr4,139130000,139140000,chr4,139170000,139180000,15.5
chrX,100680000,100690000,chrX,100810000,100820000,15.5
chr11,69470000,69480000,chr11,69480000,69490000,15.5
chr7,27960000,27970000,chr7,27980000,27990000,15.5
chr15,66630000,66640000,chr15,66680000,66690000,15.5
chr19,10010000,10020000,chr19,10050000,10060000,15.5
chr1,75210000,75220000,chr1,75230000,75240000,15.5
chr2,24800000,24810000,chr2,24830000,24840000,15.5
chr1,39960000,39970000,chr1,39970000,39980000,15.5
chr3,115410000,115420000,chr3,115430000,115440000,15.5
chr15,27580000,27590000,chr15,27640000,27650000,15.5
chr9,4300000,4310000,chr9,4310000,4320000,15.5
chr8,59980000,59990000,chr8,59990000,60000000,15.5
chr13,104960000,104970000,chr13,105010000,105020000,15.5
chr3,145580000,145590000,chr3,145600000,145610000,15.5
chr13,64250000,64260000,chr13,64260000,64270000,15.5
chr17,80850000,80860000,chr17,80860000,80870000,15.5
chr17,57130000,57140000,chr17,57170000,57180000,15.5
chr1,40430000,40440000,chr1,40520000,40530000,15.5
chr2,163890000,163900000,chr2,163910000,163920000,15.5
chr3,103580000,103590000,chr3,103610000,103620000,15.5
chr6,54760000,54770000,chr6,54810000,54820000,15.5
chr4,119080000,119090000,chr4,119090000,119100000,15.5
chr13,22060000,22070000,chr13,22120000,22130000,15.5
chr14,122460000,122470000,chr14,122500000,122510000,15.5
chr4,6820000,6830000,chr4,6900000,6910000,15.5
chr13,100110000,100120000,chr13,100120000,100130000,15.0
chr4,154940000,154950000,chr4,154970000,154980000,15.0
chr6,93900000,93910000,chr6,93910000,93920000,15.0
chrX,131120000,131130000,chrX,131130000,131140000,15.0
chr1,51530000,51540000,chr1,51640000,51650000,15.0
chr1,51530000,51540000,chr1,51630000,51640000,15.0
chr1,40470000,40480000,chr1,40530000,40540000,15.0
chr5,44110000,44120000,chr5,44120000,44130000,15.0
chr13,91600000,91610000,chr13,91620000,91630000,15.0
chr2,163890000,163900000,chr2,163900000,163910000,15.0
chr16,22430000,22440000,chr16,22460000,22470000,15.0
chr11,68770000,68780000,chr11,68780000,68790000,15.0
chr17,25960000,25970000,chr17,25970000,25980000,15.0
chr9,117940000,117950000,chr9,117950000,117960000,15.0
chr9,108390000,108400000,chr9,108410000,108420000,15.0
chr11,22710000,22720000,chr11,22730000,22740000,15.0
chr9,20870000,20880000,chr9,20890000,20900000,15.0
chr12,17380000,17390000,chr12,17390000,17400000,15.0
chr8,107110000,107120000,chr8,107120000,107130000,15.0
chr4,108500000,108510000,chr4,108510000,108520000,15.0
chr10,82220000,82230000,chr10,82240000,82250000,15.0
chr7,108610000,108620000,chr7,108700000,108710000,15.0
chr1,80640000,80650000,chr1,80660000,80670000,15.0
chr13,24890000,24900000,chr13,24920000,24930000,15.0
chr7,4630000,4640000,chr7,4690000,4700000,15.0
chr2,3200000,3210000,chr2,3210000,3220000,15.0
chr11,75270000,75280000,chr11,75300000,75310000,15.0
chr5,64870000,64880000,chr5,65200000,65210000,14.5
chr10,96240000,96250000,chr10,96250000,96260000,14.5
chr11,54640000,54650000,chr11,54650000,54660000,14.5
chr5,45840000,45850000,chr5,45880000,45890000,14.5
chr5,36800000,36810000,chr5,36820000,36830000,14.5
chr5,105830000,105840000,chr5,105840000,105850000,14.5
chr4,144840000,144850000,chr4,144870000,144880000,14.5
chr3,115360000,115370000,chr3,115380000,115390000,14.5
chr11,119940000,119950000,chr11,119950000,119960000,14.5
chr4,154530000,154540000,chr4,154550000,154560000,14.5
chr8,77550000,77560000,chr8,77560000,77570000,14.5
chr8,72440000,72450000,chr8,72520000,72530000,14.5
chr8,34830000,34840000,chr8,34840000,34850000,14.5
chr7,133620000,133630000,chr7,133640000,133650000,14.5
chr7,133610000,133620000,chr7,133640000,133650000,14.5
chr7,3610000,3620000,chr7,3640000,3650000,14.5
chr6,128710000,128720000,chr6,128750000,128760000,14.5
chr6,127380000,127390000,chr6,127400000,127410000,14.5
chr14,28040000,28050000,chr14,28060000,28070000,14.5
chr2,173400000,173410000,chr2,173410000,173420000,14.5
chr2,24770000,24780000,chr2,24780000,24790000,14.5
chr1,87580000,87590000,chr1,87620000,87630000,14.5
chr1,87580000,87590000,chr1,87600000,87610000,14.5
chr1,140050000,140060000,chr1,140080000,140090000,14.5
chr1,140020000,140030000,chr1,140190000,140200000,14.5
chr1,162120000,162130000,chr1,162140000,162150000,14.5
chr19,5270000,5280000,chr19,5290000,5300000,14.5
chr1,183770000,183780000,chr1,183810000,183820000,14.5
chr18,35720000,35730000,chr18,35750000,35760000,14.5
chr15,102490000,102500000,chr15,102500000,102510000,14.5
chr11,106050000,106060000,chr11,106070000,106080000,14.0
chr5,22890000,22900000,chr5,22930000,22940000,14.0
chr8,113370000,113380000,chr8,113550000,113560000,14.0
chr2,103600000,103610000,chr2,103630000,103640000,14.0
chr15,6530000,6540000,chr15,6570000,6580000,14.0
chr18,21150000,21160000,chr18,21160000,21170000,14.0
chr14,55630000,55640000,chr14,55710000,55720000,14.0
chr2,92210000,92220000,chr2,92270000,92280000,14.0
chr16,96080000,96090000,chr16,96120000,96130000,14.0
chr13,21800000,21810000,chr13,21810000,21820000,14.0
chr4,129010000,129020000,chr4,129130000,129140000,14.0
chr6,16300000,16310000,chr6,16310000,16320000,14.0
chr14,66800000,66810000,chr14,66900000,66910000,14.0
chr4,120180000,120190000,chr4,120190000,120200000,14.0
chr18,78000000,78010000,chr18,78010000,78020000,14.0
chr5,8620000,8630000,chr5,8670000,8680000,14.0
chr5,24070000,24080000,chr5,24080000,24090000,14.0
chr19,25030000,25040000,chr19,25040000,25050000,14.0
chr19,32530000,32540000,chr19,32540000,32550000,14.0
chr6,124670000,124680000,chr6,124690000,124700000,14.0
chr11,109530000,109540000,chr11,109720000,109730000,14.0
chr14,28040000,28050000,chr14,28150000,28160000,14.0
chr15,59350000,59360000,chr15,59430000,59440000,14.0
chr2,34790000,34800000,chr2,34800000,34810000,14.0
chr3,115430000,115440000,chr3,115450000,115460000,14.0
chr5,65290000,65300000,chr5,65320000,65330000,14.0
chr4,6850000,6860000,chr4,6900000,6910000,14.0
chr12,101420000,101430000,chr12,101440000,101450000,13.5
chr7,29910000,29920000,chr7,29940000,29950000,13.5
chr9,79600000,79610000,chr9,79640000,79650000,13.5
chr9,106330000,106340000,chr9,106340000,106350000,13.5
chr13,51840000,51850000,chr13,51900000,51910000,13.5
chr7,134170000,134180000,chr7,134230000,134240000,13.5
chr19,4090000,4100000,chr19,4120000,4130000,13.5
chr2,132070000,132080000,chr2,132080000,132090000,13.5
chr11,102140000,102150000,chr11,102150000,102160000,13.5
chr10,53310000,53320000,chr10,53340000,53350000,13.5
chr12,41150000,41160000,chr12,41170000,41180000,13.5
chr10,59410000,59420000,chr10,59430000,59440000,13.5
chr11,34550000,34560000,chr11,34600000,34610000,13.5
chr11,69570000,69580000,chr11,69600000,69610000,13.5
chr7,80680000,80690000,chr7,80740000,80750000,13.5
chr2,151370000,151380000,chr2,151390000,151400000,13.5
chr6,149250000,149260000,chr6,149320000,149330000,13.5
chr3,63760000,63770000,chr3,63770000,63780000,13.5
chr1,52150000,52160000,chr1,52170000,52180000,13.5
chr6,31150000,31160000,chr6,31170000,31180000,13.5
chr7,27950000,27960000,chr7,27960000,27970000,13.5
chr6,113620000,113630000,chr6,113630000,113640000,13.5
chr2,166490000,166500000,chr2,166520000,166530000,13.5
chr15,97210000,97220000,chr15,97220000,97230000,13.5
chr11,70240000,70250000,chr11,70320000,70330000,13.5
chr7,3590000,3600000,chr7,3640000,3650000,13.5
chr14,31710000,31720000,chr14,31720000,31730000,13.5
chr5,38980000,38990000,chr5,38990000,39000000,13.5
chr9,7760000,7770000,chr9,7830000,7840000,13.5
chr4,6820000,6830000,chr4,6910000,6920000,13.5
chr5,108110000,108120000,chr5,108130000,108140000,13.5
chr18,12260000,12270000,chr18,12280000,12290000,13.5
chr2,92210000,92220000,chr2,92220000,92230000,13.0
chr16,5040000,5050000,chr16,5050000,5060000,13.0
chr9,66840000,66850000,chr9,66890000,66900000,13.0
chr18,34910000,34920000,chr18,34930000,34940000,13.0
chr4,144820000,144830000,chr4,144870000,144880000,13.0
chr2,25080000,25090000,chr2,25110000,25120000,13.0
chr15,63820000,63830000,chr15,63850000,63860000,13.0
chr7,3280000,3290000,chr7,3290000,3300000,13.0
chr7,132610000,132620000,chr7,132730000,132740000,13.0
chr7,3590000,3600000,chr7,3610000,3620000,13.0
chr4,6820000,6830000,chr4,6860000,6870000,13.0
chr13,113280000,113290000,chr13,113290000,113300000,13.0
chr3,130600000,130610000,chr3,130640000,130650000,13.0
chr2,132080000,132090000,chr2,132100000,132110000,13.0
chr2,170000000,170010000,chr2,170010000,170020000,13.0
chr8,74800000,74810000,chr8,74840000,74850000,13.0
chr12,55160000,55170000,chr12,55170000,55180000,13.0
chr1,40470000,40480000,chr1,40520000,40530000,13.0
chr11,60510000,60520000,chr11,60540000,60550000,13.0
chr7,13530000,13540000,chr7,13560000,13570000,13.0
chr16,13430000,13440000,chr16,13440000,13450000,13.0
chr9,107210000,107220000,chr9,107240000,107250000,13.0
chr1,140080000,140090000,chr1,140190000,140200000,13.0
chr8,84130000,84140000,chr8,84300000,84310000,13.0
chr2,25370000,25380000,chr2,25380000,25390000,13.0
chr2,162840000,162850000,chr2,162850000,162860000,13.0
chr7,13560000,13570000,chr7,13590000,13600000,13.0
chr11,46170000,46180000,chr11,46210000,46220000,13.0
chr2,119840000,119850000,chr2,119850000,119860000,13.0
chr3,115410000,115420000,chr3,115450000,115460000,13.0
chr7,53030000,53040000,chr7,53050000,53060000,12.5
chr11,44280000,44290000,chr11,44310000,44320000,12.5
chr6,119980000,119990000,chr6,120140000,120150000,12.5
chr3,79040000,79050000,chr3,79090000,79100000,12.5
chr15,72940000,72950000,chr15,73010000,73020000,12.5
chr16,91400000,91410000,chr16,91480000,91490000,12.5
chr11,34570000,34580000,chr11,34600000,34610000,12.5
chr3,40750000,40760000,chr3,40780000,40790000,12.5
chr18,24830000,24840000,chr18,24840000,24850000,12.5
chr13,113170000,113180000,chr13,113200000,113210000,12.5
chr12,114390000,114400000,chr12,114400000,114410000,12.5
chr10,129750000,129760000,chr10,129760000,129770000,12.5
chr5,22920000,22930000,chr5,22990000,23000000,12.5
chr1,185820000,185830000,chr1,185850000,185860000,12.5
chr9,14040000,14050000,chr9,14080000,14090000,12.5
chr4,151670000,151680000,chr4,151690000,151700000,12.5
chr16,91590000,91600000,chr16,91640000,91650000,12.5
chr2,18880000,18890000,chr2,18910000,18920000,12.5
chr19,47860000,47870000,chr19,47870000,47880000,12.5
chr1,183150000,183160000,chr1,183170000,183180000,12.5
chr5,8620000,8630000,chr5,8660000,8670000,12.5
chr4,8730000,8740000,chr4,8850000,8860000,12.5
chr6,128750000,128760000,chr6,128790000,128800000,12.5
chr19,4120000,4130000,chr19,4160000,4170000,12.5
chr8,114100000,114110000,chr8,114120000,114130000,12.5
chr8,114390000,114400000,chr8,114400000,114410000,12.5
chr18,82670000,82680000,chr18,82700000,82710000,12.5
chr6,125370000,125380000,chr6,125430000,125440000,12.5
chr13,51840000,51850000,chr13,51870000,51880000,12.5
chr11,77180000,77190000,chr11,77200000,77210000,12.5
chr8,130900000,130910000,chr8,130910000,130920000,12.5
chr17,29570000,29580000,chr17,29610000,29620000,12.5
chr8,84300000,84310000,chr8,84330000,84340000,12.5
chr17,47650000,47660000,chr17,47740000,47750000,12.5
chr10,20670000,20680000,chr10,20680000,20690000,12.5
chr11,54650000,54660000,chr11,54670000,54680000,12.5
chr17,34230000,34240000,chr17,34300000,34310000,12.5
chr8,73360000,73370000,chr8,73380000,73390000,12.5
chr4,6850000,6860000,chr4,6910000,6920000,12.5
chr8,73380000,73390000,chr8,73390000,73400000,12.5
chr2,75490000,75500000,chr2,75520000,75530000,12.0
chr15,77630000,77640000,chr15,77660000,77670000,12.0
chr2,9600000,9610000,chr2,9670000,9680000,12.0
chrX,106020000,106030000,chrX,106030000,106040000,12.0
chr5,86490000,86500000,chr5,86510000,86520000,12.0
chr5,77550000,77560000,chr5,77570000,77580000,12.0
chr2,13640000,13650000,chr2,13680000,13690000,12.0
chr18,68290000,68300000,chr18,68310000,68320000,12.0
chr11,87530000,87540000,chr11,87550000,87560000,12.0
chr2,117150000,117160000,chr2,117210000,117220000,12.0
chr1,193390000,193400000,chr1,193400000,193410000,12.0
chr7,26000000,26010000,chr7,26050000,26060000,12.0
chr7,26000000,26010000,chr7,26020000,26030000,12.0
chr11,50100000,50110000,chr11,50130000,50140000,12.0
chr17,84620000,84630000,chr17,84730000,84740000,12.0
chr3,52660000,52670000,chr3,52680000,52690000,12.0
chr9,20830000,20840000,chr9,20930000,20940000,12.0
chr8,124790000,124800000,chr8,124800000,124810000,12.0
chr1,54930000,54940000,chr1,54940000,54950000,12.0
chr1,40430000,40440000,chr1,40450000,40460000,12.0
chr19,8780000,8790000,chr19,8810000,8820000,12.0
chr7,109040000,109050000,chr7,109080000,109090000,12.0
chr1,90480000,90490000,chr1,90590000,90600000,12.0
chr11,90080000,90090000,chr11,90110000,90120000,12.0
chr6,35480000,35490000,chr6,35490000,35500000,12.0
chr15,11920000,11930000,chr15,11940000,11950000,12.0
chr17,35350000,35360000,chr17,35370000,35380000,12.0
chr9,20800000,20810000,chr9,20830000,20840000,12.0
chrX,23260000,23270000,chrX,23270000,23280000,12.0
chr11,115350000,115360000,chr11,115390000,115400000,12.0
chr11,84510000,84520000,chr11,84520000,84530000,11.5
chr2,6270000,6280000,chr2,6300000,6310000,11.5
chr11,69170000,69180000,chr11,69200000,69210000,11.5
chr15,76770000,76780000,chr15,76780000,76790000,11.5
chr19,12860000,12870000,chr19,12900000,12910000,11.5
chr11,82680000,82690000,chr11,82700000,82710000,11.5
chr6,145130000,145140000,chr6,145150000,145160000,11.5
chr19,11510000,11520000,chr19,11600000,11610000,11.5
chr10,90540000,90550000,chr10,90580000,90590000,11.5
chr4,133390000,133400000,chr4,133420000,133430000,11.5
chr9,121600000,121610000,chr9,121610000,121620000,11.5
chr3,87630000,87640000,chr3,87650000,87660000,11.5
chr18,50120000,50130000,chr18,50140000,50150000,11.5
chr13,24090000,24100000,chr13,24100000,24110000,11.5
chr19,4160000,4170000,chr19,4190000,4200000,11.5
chr7,117300000,117310000,chr7,117360000,117370000,11.5
chr2,151360000,151370000,chr2,151370000,151380000,11.5
chr7,133610000,133620000,chr7,133630000,133640000,11.5
chr10,80780000,80790000,chr10,80840000,80850000,11.5
chr6,127100000,127110000,chr6,127210000,127220000,11.5
chr14,122320000,122330000,chr14,122390000,122400000,11.5
chr8,59960000,59970000,chr8,59990000,60000000,11.5
chr9,108200000,108210000,chr9,108240000,108250000,11.5
chr14,79700000,79710000,chr14,79730000,79740000,11.5
chr6,124750000,124760000,chr6,124770000,124780000,11.5
chr9,20890000,20900000,chr9,20930000,20940000,11.5
chr7,52370000,52380000,chr7,52390000,52400000,11.5
chr11,95520000,95530000,chr11,95570000,95580000,11.5
chr16,95920000,95930000,chr16,95950000,95960000,11.5
