ChrA,StartA,EndA,ChrB,StartB,EndB,Ncontact
chr1,53850000,53860000,chr1,53880000,53890000,15.0
chr9,114350000,114360000,chr9,114400000,114410000,15.0
chr10,79480000,79490000,chr10,79620000,79630000,15.0
chr15,96470000,96480000,chr15,96490000,96500000,15.0
chr10,117520000,117530000,chr10,117540000,117550000,15.0
chr11,98350000,98360000,chr11,98410000,98420000,15.0
chr10,17440000,17450000,chr10,17490000,17500000,15.0
chr16,84700000,84710000,chr16,84710000,84720000,15.0
chr17,73280000,73290000,chr17,73350000,73360000,15.0
chr1,140040000,140050000,chr1,140080000,140090000,15.0
chr4,32330000,32340000,chr4,32450000,32460000,15.0
chr9,21170000,21180000,chr9,21220000,21230000,15.0
chr14,51400000,51410000,chr14,51420000,51430000,15.0
chr14,52730000,52740000,chr14,52740000,52750000,15.0
chr8,86110000,86120000,chr8,86130000,86140000,15.0
chr7,82740000,82750000,chr7,82790000,82800000,14.5
chr5,114220000,114230000,chr5,114280000,114290000,14.5
chr17,35320000,35330000,chr17,35350000,35360000,14.5
chr5,33970000,33980000,chr5,33990000,34000000,14.5
chr12,86310000,86320000,chr12,86330000,86340000,14.5
chr5,31870000,31880000,chr5,32000000,32010000,14.5
chr14,21500000,21510000,chr14,21510000,21520000,14.5
chr6,143060000,143070000,chr6,143110000,143120000,14.5
chr12,85580000,85590000,chr12,85590000,85600000,14.5
chr2,118850000,118860000,chr2,118870000,118880000,14.5
chr15,27590000,27600000,chr15,27640000,27650000,14.5
chr6,108480000,108490000,chr6,108610000,108620000,14.5
chr14,122350000,122360000,chr14,122460000,122470000,14.5
chr6,120060000,120070000,chr6,120100000,120110000,14.5
chr2,166440000,166450000,chr2,166490000,166500000,14.5
chr1,36320000,36330000,chr1,36350000,36360000,14.5
chr7,80690000,80700000,chr7,80740000,80750000,14.5
chr12,74940000,74950000,chr12,74980000,74990000,14.5
chr1,140030000,140040000,chr1,140190000,140200000,14.5
chr11,87240000,87250000,chr11,87260000,87270000,14.5
chr12,56590000,56600000,chr12,56600000,56610000,14.5
chr11,68260000,68270000,chr11,68290000,68300000,14.5
chr16,46010000,46020000,chr16,46020000,46030000,14.0
chr2,11570000,11580000,chr2,11600000,11610000,14.0
chr4,134800000,134810000,chr4,134820000,134830000,14.0
chr16,23220000,23230000,chr16,23250000,23260000,14.0
chr5,65270000,65280000,chr5,65290000,65300000,14.0
chr3,89850000,89860000,chr3,89880000,89890000,14.0
chr10,19290000,19300000,chr10,19410000,19420000,14.0
chr7,29160000,29170000,chr7,29220000,29230000,14.0
chr16,35870000,35880000,chr16,35940000,35950000,14.0
chr12,87380000,87390000,chr12,87390000,87400000,14.0
chr11,48580000,48590000,chr11,48670000,48680000,14.0
chr6,99200000,99210000,chr6,99220000,99230000,14.0
chr10,42580000,42590000,chr10,42620000,42630000,14.0
chr12,74690000,74700000,chr12,74810000,74820000,14.0
chr19,11440000,11450000,chr19,11510000,11520000,14.0
chr4,6810000,6820000,chr4,6850000,6860000,14.0
chr4,149030000,149040000,chr4,149080000,149090000,14.0
chr6,108250000,108260000,chr6,108260000,108270000,14.0
chr2,75470000,75480000,chr2,75490000,75500000,14.0
chr6,106710000,106720000,chr6,106740000,106750000,14.0
chr19,11440000,11450000,chr19,11460000,11470000,14.0
chr10,18820000,18830000,chr10,18840000,18850000,14.0
chr2,24760000,24770000,chr2,24770000,24780000,14.0
chr1,90550000,90560000,chr1,90590000,90600000,13.5
chr6,47760000,47770000,chr6,47780000,47790000,13.5
chr19,29430000,29440000,chr19,29520000,29530000,13.5
chr12,35670000,35680000,chr12,35730000,35740000,13.5
chr13,6620000,6630000,chr13,6640000,6650000,13.5
chr10,39970000,39980000,chr10,40060000,40070000,13.5
chr1,80410000,80420000,chr1,80430000,80440000,13.5
chr11,102990000,103000000,chr11,103120000,103130000,13.5
chr8,108530000,108540000,chr8,108570000,108580000,13.5
chr8,84290000,84300000,chr8,84330000,84340000,13.5
chr14,122400000,122410000,chr14,122460000,122470000,13.5
chr19,11570000,11580000,chr19,11600000,11610000,13.5
chr6,113610000,113620000,chr6,113630000,113640000,13.5
chr2,156940000,156950000,chr2,156970000,156980000,13.5
chr4,120860000,120870000,chr4,120880000,120890000,13.5
chr4,8760000,8770000,chr4,8850000,8860000,13.5
chr2,117130000,117140000,chr2,117160000,117170000,13.5
chr11,23190000,23200000,chr11,23200000,23210000,13.5
chr19,29320000,29330000,chr19,29340000,29350000,13.5
chr10,60910000,60920000,chr10,60930000,60940000,13.5
chr14,28160000,28170000,chr14,28220000,28230000,13.5
chr10,117380000,117390000,chr10,117530000,117540000,13.5
chr4,32420000,32430000,chr4,32450000,32460000,13.5
chr10,57460000,57470000,chr10,57510000,57520000,13.5
chr1,34900000,34910000,chr1,34920000,34930000,13.5
chr8,125460000,125470000,chr8,125510000,125520000,13.5
chr8,13980000,13990000,chr8,13990000,14000000,13.5
chr16,89820000,89830000,chr16,89840000,89850000,13.0
chr8,26380000,26390000,chr8,26720000,26730000,13.0
chr12,15820000,15830000,chr12,16170000,16180000,13.0
chr15,96470000,96480000,chr15,96530000,96540000,13.0
chr1,88330000,88340000,chr1,88380000,88390000,13.0
chr5,108350000,108360000,chr5,108410000,108420000,13.0
chr17,84540000,84550000,chr17,84560000,84570000,13.0
chr3,103180000,103190000,chr3,103200000,103210000,13.0
chr13,43850000,43860000,chr13,43880000,43890000,13.0
chr13,38130000,38140000,chr13,38140000,38150000,13.0
chr1,52060000,52070000,chr1,52170000,52180000,13.0
chr1,60810000,60820000,chr1,60940000,60950000,13.0
chr2,117130000,117140000,chr2,117270000,117280000,13.0
chr14,55130000,55140000,chr14,55170000,55180000,13.0
chr11,69080000,69090000,chr11,69130000,69140000,13.0
chr9,44370000,44380000,chr9,44390000,44400000,13.0
chr5,124480000,124490000,chr5,124540000,124550000,13.0
chr13,112590000,112600000,chr13,112770000,112780000,13.0
chr12,102120000,102130000,chr12,102230000,102240000,13.0
chr13,44820000,44830000,chr13,44890000,44900000,13.0
chr11,118090000,118100000,chr11,118110000,118120000,13.0
chr10,127070000,127080000,chr10,127090000,127100000,13.0
chr15,57970000,57980000,chr15,58040000,58050000,12.5
chr8,47770000,47780000,chr8,47820000,47830000,12.5
chr3,79050000,79060000,chr3,79090000,79100000,12.5
chr8,26380000,26390000,chr8,26680000,26690000,12.5
chr12,72070000,72080000,chr12,72130000,72140000,12.5
chr10,92530000,92540000,chr10,92580000,92590000,12.5
chr13,46020000,46030000,chr13,46060000,46070000,12.5
chr4,107970000,107980000,chr4,108000000,108010000,12.5
chr9,119840000,119850000,chr9,119890000,119900000,12.5
chr13,45940000,45950000,chr13,46010000,46020000,12.5
chr4,135430000,135440000,chr4,135470000,135480000,12.5
chr15,98710000,98720000,chr15,98740000,98750000,12.5
chr6,70790000,70800000,chr6,70820000,70830000,12.5
chr19,11580000,11590000,chr19,11600000,11610000,12.5
chr6,120060000,120070000,chr6,120140000,120150000,12.5
chr9,60840000,60850000,chr9,61550000,61560000,12.5
chr5,97400000,97410000,chr5,97420000,97430000,12.5
chr9,32390000,32400000,chr9,32540000,32550000,12.5
chr6,134280000,134290000,chr6,134290000,134300000,12.5
chr18,75480000,75490000,chr18,75520000,75530000,12.5
chr17,17730000,17740000,chr17,17760000,17770000,12.5
chr5,123080000,123090000,chr5,123090000,123100000,12.5
chr6,99350000,99360000,chr6,99370000,99380000,12.5
chr1,140030000,140040000,chr1,140180000,140190000,12.5
chr18,56840000,56850000,chr18,56870000,56880000,12.5
chr5,141110000,141120000,chr5,141120000,141130000,12.5
chr2,129000000,129010000,chr2,129020000,129030000,12.5
chr16,49790000,49800000,chr16,49830000,49840000,12.5
chr6,70750000,70760000,chr6,70820000,70830000,12.5
chr6,52590000,52600000,chr6,52660000,52670000,12.5
chr17,66450000,66460000,chr17,66470000,66480000,12.5
chr6,31070000,31080000,chr6,31160000,31170000,12.5
chr10,95830000,95840000,chr10,96150000,96160000,12.5
chr16,19980000,19990000,chr16,20090000,20100000,12.5
chr10,18780000,18790000,chr10,19310000,19320000,12.5
chr17,47670000,47680000,chr17,47740000,47750000,12.0
chr11,60620000,60630000,chr11,60640000,60650000,12.0
chr9,107880000,107890000,chr9,107900000,107910000,12.0
chr3,103590000,103600000,chr3,103710000,103720000,12.0
chr13,45990000,46000000,chr13,46010000,46020000,12.0
chr14,52860000,52870000,chr14,52890000,52900000,12.0
chr6,113600000,113610000,chr6,113620000,113630000,12.0
chr14,52500000,52510000,chr14,52520000,52530000,12.0
chr7,109410000,109420000,chr7,109560000,109570000,12.0
chr11,4080000,4090000,chr11,4100000,4110000,12.0
chr1,134930000,134940000,chr1,134940000,134950000,12.0
chr8,84020000,84030000,chr8,84300000,84310000,12.0
chr14,66810000,66820000,chr14,66900000,66910000,12.0
chr6,99320000,99330000,chr6,99370000,99380000,12.0
chr3,115370000,115380000,chr3,115510000,115520000,12.0
chr8,35170000,35180000,chr8,35210000,35220000,12.0
chr5,64880000,64890000,chr5,65200000,65210000,12.0
chr9,44340000,44350000,chr9,44390000,44400000,12.0
chr13,43360000,43370000,chr13,43390000,43400000,12.0
chr2,117130000,117140000,chr2,117210000,117220000,12.0
chr5,135590000,135600000,chr5,135660000,135670000,12.0
chr7,75420000,75430000,chr7,75460000,75470000,12.0
chr11,46150000,46160000,chr11,46210000,46220000,12.0
chr8,89380000,89390000,chr8,89410000,89420000,12.0
chr7,53150000,53160000,chr7,53170000,53180000,12.0
chr1,163680000,163690000,chr1,163710000,163720000,12.0
chr8,73410000,73420000,chr8,73420000,73430000,12.0
chr6,31140000,31150000,chr6,31170000,31180000,12.0
chr19,29440000,29450000,chr19,29500000,29510000,12.0
chr15,75790000,75800000,chr15,75810000,75820000,12.0
chr2,128220000,128230000,chr2,128230000,128240000,12.0
chr7,135520000,135530000,chr7,135600000,135610000,12.0
chr19,32240000,32250000,chr19,32340000,32350000,12.0
chr2,154470000,154480000,chr2,154480000,154490000,12.0
chr12,72070000,72080000,chr12,72110000,72120000,12.0
chr19,29260000,29270000,chr19,29280000,29290000,12.0
chr15,76180000,76190000,chr15,76210000,76220000,12.0
chr5,65880000,65890000,chr5,65920000,65930000,12.0
chr5,103780000,103790000,chr5,103790000,103800000,12.0
chr4,32370000,32380000,chr4,32450000,32460000,12.0
chr15,27520000,27530000,chr15,27750000,27760000,11.5
chr5,138590000,138600000,chr5,138610000,138620000,11.5
chr17,47660000,47670000,chr17,47740000,47750000,11.5
chr8,125460000,125470000,chr8,125530000,125540000,11.5
chr7,25180000,25190000,chr7,25190000,25200000,11.5
chr8,23910000,23920000,chr8,23940000,23950000,11.5
chr6,149090000,149100000,chr6,149320000,149330000,11.5
chr8,84080000,84090000,chr8,84140000,84150000,11.5
chr5,20930000,20940000,chr5,20940000,20950000,11.5
chr11,46120000,46130000,chr11,46210000,46220000,11.5
chr15,27570000,27580000,chr15,27750000,27760000,11.5
chr10,79480000,79490000,chr10,79600000,79610000,11.5
chr16,94790000,94800000,chr16,94820000,94830000,11.5
chr2,117140000,117150000,chr2,117160000,117170000,11.5
chr15,76190000,76200000,chr15,76210000,76220000,11.5
chr7,19880000,19890000,chr7,19930000,19940000,11.5
chr10,67560000,67570000,chr10,67590000,67600000,11.5
chr14,41740000,41750000,chr14,41780000,41790000,11.5
chr18,4290000,4300000,chr18,4360000,4370000,11.5
chr3,93350000,93360000,chr3,93410000,93420000,11.5
chr18,85020000,85030000,chr18,85040000,85050000,11.5
chr8,126760000,126770000,chr8,126780000,126790000,11.5
chr13,112580000,112590000,chr13,112770000,112780000,11.0
chr9,32400000,32410000,chr9,32540000,32550000,11.0
chr12,52940000,52950000,chr12,52970000,52980000,11.0
chr6,98940000,98950000,chr6,98970000,98980000,11.0
chr12,85560000,85570000,chr12,85620000,85630000,11.0
chr4,134960000,134970000,chr4,134990000,135000000,11.0
chr11,118000000,118010000,chr11,118100000,118110000,11.0
chr18,38060000,38070000,chr18,38090000,38100000,11.0
chr12,85580000,85590000,chr12,85620000,85630000,11.0
chr11,46120000,46130000,chr11,46170000,46180000,11.0
chr4,135430000,135440000,chr4,135460000,135470000,11.0
chr2,128120000,128130000,chr2,128150000,128160000,11.0
chr10,127070000,127080000,chr10,127100000,127110000,11.0
chr15,98710000,98720000,chr15,98760000,98770000,11.0
chr18,12320000,12330000,chr18,12390000,12400000,11.0
chr12,15820000,15830000,chr12,15970000,15980000,11.0
chr10,12530000,12540000,chr10,12590000,12600000,11.0
chr9,61210000,61220000,chr9,61550000,61560000,11.0
chr9,116240000,116250000,chr9,116290000,116300000,11.0
chr11,49980000,49990000,chr11,50040000,50050000,11.0
chr1,129130000,129140000,chr1,129210000,129220000,11.0
chr3,35620000,35630000,chr3,35650000,35660000,11.0
chr8,4650000,4660000,chr8,4670000,4680000,11.0
chr19,9990000,10000000,chr19,10060000,10070000,11.0
chr18,75580000,75590000,chr18,75600000,75610000,11.0
chr11,54610000,54620000,chr11,54670000,54680000,11.0
chr8,108530000,108540000,chr8,108580000,108590000,11.0
chr1,53860000,53870000,chr1,53880000,53890000,11.0
chr11,68870000,68880000,chr11,68900000,68910000,11.0
chr3,52640000,52650000,chr3,52680000,52690000,11.0
chr16,23170000,23180000,chr16,23270000,23280000,11.0
chr11,68870000,68880000,chr11,68910000,68920000,11.0
chr17,35970000,35980000,chr17,36030000,36040000,11.0
chr8,84020000,84030000,chr8,84280000,84290000,11.0
chr17,35180000,35190000,chr17,35250000,35260000,11.0
chr18,65470000,65480000,chr18,65590000,65600000,11.0
chr5,123440000,123450000,chr5,123500000,123510000,11.0
chr7,127970000,127980000,chr7,128060000,128070000,11.0
chr16,49810000,49820000,chr16,49830000,49840000,11.0
chr12,55660000,55670000,chr12,55690000,55700000,11.0
chr11,11590000,11600000,chr11,11630000,11640000,11.0
chr13,113070000,113080000,chr13,113220000,113230000,10.5
chr4,32430000,32440000,chr4,32510000,32520000,10.5
chr9,32730000,32740000,chr9,32770000,32780000,10.5
chr4,32370000,32380000,chr4,32510000,32520000,10.5
chr6,56850000,56860000,chr6,56870000,56880000,10.5
chr1,140040000,140050000,chr1,140190000,140200000,10.5
chr4,128670000,128680000,chr4,128710000,128720000,10.5
chr3,115500000,115510000,chr3,115630000,115640000,10.5
chr4,6810000,6820000,chr4,6900000,6910000,10.5
chr6,127360000,127370000,chr6,127380000,127390000,10.5
chr1,90540000,90550000,chr1,90590000,90600000,10.5
chr1,60990000,61000000,chr1,61030000,61040000,10.5
chr11,4390000,4400000,chr11,4490000,4500000,10.5
chr13,52920000,52930000,chr13,52950000,52960000,10.5
chr1,108500000,108510000,chr1,108540000,108550000,10.5
chr19,12870000,12880000,chr19,12900000,12910000,10.5
chr18,75570000,75580000,chr18,75600000,75610000,10.5
chr18,67400000,67410000,chr18,67410000,67420000,10.5
chr1,52060000,52070000,chr1,52150000,52160000,10.5
chr1,60830000,60840000,chr1,60940000,60950000,10.5
chr7,130080000,130090000,chr7,130110000,130120000,10.5
chr1,60810000,60820000,chr1,60970000,60980000,10.5
chr11,31900000,31910000,chr11,32000000,32010000,10.5
chr1,140040000,140050000,chr1,140180000,140190000,10.5
chr9,32420000,32430000,chr9,32460000,32470000,10.5
chr18,36890000,36900000,chr18,36900000,36910000,10.5
chr18,31940000,31950000,chr18,31960000,31970000,10.5
chr3,103670000,103680000,chr3,103710000,103720000,10.5
chr4,100850000,100860000,chr4,100880000,100890000,10.5
chr11,98990000,99000000,chr11,99010000,99020000,10.5
chr4,154930000,154940000,chr4,154970000,154980000,10.5
chr8,74680000,74690000,chr8,74870000,74880000,10.5
chr5,124480000,124490000,chr5,124560000,124570000,10.5
chr9,78290000,78300000,chr9,78320000,78330000,10.5
chr15,6540000,6550000,chr15,6570000,6580000,10.5
chr2,30910000,30920000,chr2,31030000,31040000,10.5
chr7,82710000,82720000,chr7,82790000,82800000,10.5
chr15,78740000,78750000,chr15,78750000,78760000,10.5
chr16,95410000,95420000,chr16,95560000,95570000,10.5
chr3,52640000,52650000,chr3,52730000,52740000,10.5
chr11,98800000,98810000,chr11,98880000,98890000,10.5
chr11,98980000,98990000,chr11,99010000,99020000,10.5
chr2,11560000,11570000,chr2,11600000,11610000,10.5
chr2,172820000,172830000,chr2,172910000,172920000,10.5
chr3,94750000,94760000,chr3,94810000,94820000,10.5
chr8,35270000,35280000,chr8,35870000,35880000,10.5
chr13,113180000,113190000,chr13,113220000,113230000,10.5
chr7,107640000,107650000,chr7,107680000,107690000,10.5
chr15,27850000,27860000,chr15,28110000,28120000,10.5
chr2,3570000,3580000,chr2,3630000,3640000,10.5
chr7,80670000,80680000,chr7,80740000,80750000,10.5
chr11,101480000,101490000,chr11,101510000,101520000,10.5
chr7,82510000,82520000,chr7,82750000,82760000,10.5
chr2,117140000,117150000,chr2,117270000,117280000,10.5
chr6,31100000,31110000,chr6,31150000,31160000,10.5
chr12,88230000,88240000,chr12,88290000,88300000,10.5
chr17,29400000,29410000,chr17,29530000,29540000,10.0
chr2,102710000,102720000,chr2,102790000,102800000,10.0
chr10,19210000,19220000,chr10,19410000,19420000,10.0
chr7,148280000,148290000,chr7,148310000,148320000,10.0
chr1,140070000,140080000,chr1,140180000,140190000,10.0
chr2,25010000,25020000,chr2,25030000,25040000,10.0
chr5,134660000,134670000,chr5,134700000,134710000,10.0
chr10,52100000,52110000,chr10,52130000,52140000,10.0
chr9,100970000,100980000,chr9,100980000,100990000,10.0
chr19,5810000,5820000,chr19,5870000,5880000,10.0
chr1,60810000,60820000,chr1,60920000,60930000,10.0
chr5,123080000,123090000,chr5,123100000,123110000,10.0
chr13,45940000,45950000,chr13,45980000,45990000,10.0
chr4,11080000,11090000,chr4,11110000,11120000,10.0
chr1,61100000,61110000,chr1,61190000,61200000,10.0
chr6,108490000,108500000,chr6,108610000,108620000,10.0
chr8,112210000,112220000,chr8,112230000,112240000,10.0
chr1,129120000,129130000,chr1,129210000,129220000,10.0
chr11,46120000,46130000,chr11,46200000,46210000,10.0
chr7,80690000,80700000,chr7,80730000,80740000,10.0
chr2,120790000,120800000,chr2,120830000,120840000,10.0
chr15,9500000,9510000,chr15,9510000,9520000,10.0
chr11,116230000,116240000,chr11,116280000,116290000,10.0
chr7,75390000,75400000,chr7,75460000,75470000,10.0
chr10,96060000,96070000,chr10,96090000,96100000,10.0
chr12,15820000,15830000,chr12,16000000,16010000,10.0
chr8,129100000,129110000,chr8,129440000,129450000,10.0
chr15,96460000,96470000,chr15,96530000,96540000,10.0
chr11,117730000,117740000,chr11,117850000,117860000,10.0
chr13,22020000,22030000,chr13,22060000,22070000,10.0
chr14,70940000,70950000,chr14,70970000,70980000,10.0
chr12,8350000,8360000,chr12,8500000,8510000,10.0
chr2,166440000,166450000,chr2,166520000,166530000,10.0
chr8,84010000,84020000,chr8,84280000,84290000,10.0
